trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,label_window_measured_requests,label_window_requested_tokens,label_window_requested_blocks,label_window_l1_avoided_tokens,label_window_l2_avoided_tokens,label_window_avoided_prefill_tokens,label_window_l2_hit_blocks,label_window_present_unusable_tokens,label_window_present_unusable_blocks,replay_seconds,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,0,pi0,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45138940,32176527,12962413,62876,25325,1335,683520,255969,246222,9747,171437,0,20173045569595.395,0,prefix_first,sampled,16,2,onpolicy,181184,990901174.2720001,2048,5242880,1697225645277.183,1359648,8079329280,3033134782902.2734,2055680,14965207040,4671808437813.245,2764407,23713994752,4804058839922.69,3019990,24481333248,3489201333858.3037,2156032,18018803712,2476625628647.426,1604608,12390363136,5712,47202963,95362,18432681,6902136,25334817,13483,411648,804,57.77103018760681,9997,68,50849843,104856,12962413,25325,32947250,68267,0,0,8046,27,0,0,9406,32,1360,5,279747,572,683520,1335,3322320,6518,3042573,5946,3968867,9330,0,0,33872184,71646,29903317,62316,0,0,0,0,0,0,0,0,4256660,683520,971313,37203910,4015246,True,1.0,0.38754587247401034,0.15612404829935356,0.543669920773364,0.008232565147675371,0.6124541275259896,0.15612404829935356,0.3968287424826594,9.690897000555365e-05,0.0,0.00011328930796324108,1.6380337957687418e-05,0.0033693752960655752,0.008232565147675371,0.04001523853204711,0.036645863235981534,0.04780248733023014,0.0,0.40796898623895034,0.3601664989087202,0.0,0.0,0.0,0.0,0.05126877159630127,0.008232565147675371,0.0116988494137465,0.4480975140789607,0.04836109298768572,matched,9747,4390,61123,171437,73807,73604,31434,0.42933555766841464,0.4258945628463425,361636,149792,379124097024,157068296192,2.1094396192187217
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,1,pi1,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45155009,32176527,12978482,62876,25385,1550,792890,255969,255969,0,180273,0,20172980900505.6,0,prefix_first,sampled,16,2,onpolicy,180273,1204810678.272,2560,5242880,1728935622473.7283,1341215,8420474880,3030108503746.561,2031064,15314788352,4705913878239.23,2721772,24864417792,4777913986205.696,3008638,24825780224,3489860246487.0396,2192337,18238597120,2439043852675.073,1680896,12469925888,5712,47202963,95362,18432681,7074548,25507229,13830,450760,881,58.17662715911865,9997,124,50849843,104856,12978482,25385,32834141,68048,0,0,0,0,0,0,0,0,0,0,329602,650,792890,1550,3206287,6275,2876685,5625,3914728,9223,0,0,33872184,71646,29957456,62423,0,0,0,0,0,0,0,0,4244330,792890,1122492,37078471,3999177,True,1.0,0.38754587247401034,0.15631758921894334,0.5438634616929537,0.00954985747299322,0.6124541275259896,0.15631758921894334,0.3954664162723241,0.0,0.0,0.0,0.0,0.0039698471702424186,0.00954985747299322,0.03861769459510274,0.034647847424860316,0.047150417391486586,0.0,0.40796898623895034,0.36081856884746377,0.0,0.0,0.0,0.0,0.051120264561729,0.00954985747299322,0.013519704643235637,0.44658668083405306,0.048167552068095955,not_applicable_to_updated_policy,0,0,61682,180273,77959,74261,31541,0.411936340993937,0.4045844610628664,384089,155731,400085362688,162070183936,2.1305963732783058
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,2,pi2,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45128081,32176527,12951554,62876,25312,1714,877568,255969,245894,10075,170049,0,20173063601164.293,0,prefix_first,sampled,16,2,onpolicy,180124,1204810678.272,2560,5242880,1637632352788.4814,1333896,8036669440,2942354183749.633,2017713,14923966464,4575616325257.217,2708211,23631771648,4830083786733.569,3006166,24471040000,3597018271717.3774,2200576,18008954880,2589153870239.744,1682432,12386738176,5712,47202963,95362,18432681,7035240,25467921,13745,512000,1000,57.83223557472229,9997,79,50849843,104856,12951554,25312,32764023,67912,0,0,8274,28,0,0,10026,34,1752,6,320746,642,877568,1714,3138511,6150,2817765,5508,3927678,9248,0,0,33872184,71646,29944506,62398,0,0,0,0,0,0,0,0,4256698,877568,1206588,37020721,4026105,True,1.0,0.38754587247401034,0.1559932585273811,0.5435391310013915,0.010569750309449876,0.6124541275259896,0.1559932585273811,0.3946218894069438,9.965508548669537e-05,0.0,0.00012075681497336328,2.110172948666791e-05,0.003863182263659124,0.010569750309449876,0.037801375635234925,0.0339381933715758,0.04730639193306897,0.0,0.40796898623895034,0.3606625943058814,0.0,0.0,0.0,0.0,0.05126922928221479,0.010569750309449876,0.014532587658595697,0.44589111868915865,0.04849188275965817,not_applicable_to_updated_policy,10075,4856,62189,170049,72960,74238,31623,0.43656828325953106,0.4334292763157895,425773,171253,446367465472,179570657280,2.50382536798217
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,3,pi3,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45177933,32176527,13001406,62876,25430,1545,791016,255969,255969,0,180152,0,20172965340291.07,0,prefix_first,sampled,16,2,onpolicy,180152,1204810678.272,2560,5242880,1646135506579.4553,1330702,8420474880,2964173323558.9116,2029162,15314788352,4686754497097.729,2724205,24864417792,4801578406176.77,3019016,24825780224,3542800236021.76,2211793,18238597120,2530318560178.1753,1683968,12469925888,5712,47202963,95362,18432681,7112318,25544999,13903,410600,802,56.79448056221008,9997,123,50849843,104856,13001406,25430,32812276,68007,0,0,0,0,0,0,0,0,0,0,328705,649,791016,1545,3185237,6235,2856532,5586,3916440,9225,0,0,33872184,71646,29955744,62421,0,0,0,0,0,0,0,0,4245145,791016,1119721,37057421,3976253,True,1.0,0.38754587247401034,0.15659369426845954,0.5441395667424699,0.009527286330836817,0.6124541275259896,0.15659369426845954,0.3952030662065558,0.0,0.0,0.0,0.0,0.003959043373810031,0.009527286330836817,0.03836416068774294,0.03440511731393291,0.04717103734632744,0.0,0.40796898623895034,0.3607979488926229,0.0,0.0,0.0,0.0,0.05113008072013747,0.009527286330836817,0.01348632970464685,0.4463331469266933,0.04789144701857976,not_applicable_to_updated_policy,0,0,61768,180152,77907,75349,32221,0.41825236466983434,0.4135828616170562,421058,170014,437730613248,176630919168,2.337237443936232
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,0,pi0,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45025304,32176527,12848777,62876,25108,1527,781824,255969,246436,9533,171744,0,20173076149676.027,0,prefix_first,sampled,16,3,onpolicy,181277,1012922318.848,2048,5242880,1698417979017.216,1360272,8081369088,3037436707235.8364,2055235,14955669504,4671998522613.759,2740686,23719026688,4800876326692.863,2981096,24480534528,3482166320136.194,2134016,18007822336,2481167371661.312,1575424,12386549760,5712,47202963,95362,18432681,6875908,25308589,13432,428032,836,57.221057176589966,9997,73,50849843,104856,12848777,25108,32962331,68297,0,0,7722,27,0,0,9378,32,1656,5,282276,571,781824,1527,3337680,6543,3055404,5972,3966913,9326,0,0,33872184,71646,29905271,62320,0,0,0,0,0,0,0,0,4256911,781824,1071822,37219242,4128882,True,1.0,0.38754587247401034,0.1547553747080596,0.54230124718207,0.009416574517228682,0.6124541275259896,0.1547553747080596,0.39701038356849755,9.300659537445754e-05,0.0,0.00011295206571117104,1.9945470336713505e-05,0.0033998354980471867,0.009416574517228682,0.04020023999603981,0.03680040449799263,0.04777895263878211,0.0,0.40796898623895034,0.3601900336001682,0.0,0.0,0.0,0.0,0.05127179473220376,0.009416574517228682,0.012909416610650327,0.44828217830070133,0.049729766578979664,matched,9533,4388,61040,171744,73853,73598,31334,0.4285331656418856,0.4242752494820793,360895,147426,378343065600,154587035648,2.101354341345258
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,1,pi1,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45245260,32176527,13068733,62876,25560,1350,691200,255969,255968,1,180366,0,20173004268281.863,0,prefix_first,sampled,16,3,onpolicy,180367,1204810678.272,2560,5242880,1732794029494.2727,1339193,8420474880,3037897530961.9204,2032746,15313795072,4699201386956.803,2738521,24864417792,4785820850493.44,3062512,24825780224,3487035639179.265,2222545,18238597120,2429050020517.889,1670656,12469925888,5712,47202963,95362,18432681,7153680,25586361,13984,363520,710,58.557456254959106,9997,123,50849843,104856,13068733,25560,32845243,68072,0,0,0,0,0,0,0,0,0,0,336618,666,691200,1350,3217726,6300,2881108,5634,3908049,9208,0,0,33872184,71646,29964135,62438,0,0,0,0,0,0,0,0,4244667,691200,1027818,37089910,3908926,True,1.0,0.38754587247401034,0.15740460530792807,0.5449504777819384,0.008325065879671724,0.6124541275259896,0.15740460530792807,0.39560013282526985,0.0,0.0,0.0,0.0,0.004054350443118253,0.008325065879671724,0.03875547009943949,0.034701119656321236,0.047069973070001735,0.0,0.40796898623895034,0.3608990131689486,0.0,0.0,0.0,0.0,0.05112432351311999,0.008325065879671724,0.012379416322789976,0.44672445633838986,0.047080535979111215,not_applicable_to_updated_policy,1,1,61604,180366,77977,74016,31447,0.41036558996706696,0.4032855842107288,379478,154121,395858747392,160695164928,2.103933113779759
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,2,pi2,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,44989923,32176527,12813396,62876,25042,1945,995840,255969,245653,10316,169923,0,20173035886731.26,0,prefix_first,sampled,16,3,onpolicy,180239,1204810678.272,2560,5242880,1615996542947.329,1321608,8036569088,2923572813957.1196,1997233,14934251520,4553424554545.151,2678597,23623192576,4834209061193.726,2981078,24473923584,3618593593448.448,2167808,18008494080,2626034509961.2144,1664512,12394958848,5712,47202963,95362,18432681,6992422,25425103,13662,557568,1089,57.259483337402344,9997,78,50849843,104856,12813396,25042,32782860,67950,0,0,8742,29,0,0,9628,34,886,5,332869,666,995840,1945,3158795,6189,2825926,5523,3916136,9224,0,0,33872184,71646,29956048,62422,0,0,0,0,0,0,0,0,4257747,995840,1337451,37040607,4164263,True,1.0,0.38754587247401034,0.15432923298947068,0.541875105463481,0.011994261582193706,0.6124541275259896,0.15432923298947068,0.39484876913202394,0.0001052918488427231,0.0,0.00011596315724751064,1.067130840478754e-05,0.004009196114439304,0.011994261582193706,0.038045683558127374,0.03403648744368807,0.04716737585901925,0.0,0.40796898623895034,0.3608016103799311,0.0,0.0,0.0,0.0,0.05128186382230127,0.011994261582193706,0.016108749545475733,0.44613063295432526,0.050155908297568594,not_applicable_to_updated_policy,10316,4754,62076,169923,73107,74384,31726,0.4377512167275766,0.4339666516202279,441709,179768,463059685376,188500410368,2.5994656403194387
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,3,pi3,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45184427,32176527,13007900,62876,25442,1515,775495,255969,255968,1,180105,0,20173034083016.703,0,prefix_first,sampled,16,3,onpolicy,180106,1204810678.272,2560,5242880,1650974309810.176,1325070,8420474880,2973832182212.606,2015850,15314788352,4673699488993.281,2727277,24864417792,4802528149172.224,3026534,24825780224,3548216689592.3184,2219473,18238597120,2522578452557.8247,1691136,12469925888,5712,47202963,95362,18432681,7101006,25533687,13881,435527,851,54.52294874191284,9997,124,50849843,104856,13007900,25442,32821073,68026,0,0,0,0,0,0,0,0,0,0,334475,661,775495,1515,3194264,6253,2859789,5592,3910900,9212,0,0,33872184,71646,29961284,62434,0,0,0,0,0,0,0,0,4245375,775495,1109970,37066448,3969759,True,1.0,0.38754587247401034,0.15667191038220749,0.5442177828562178,0.00934034572389471,0.6124541275259896,0.15667191038220749,0.3953090204955365,0.0,0.0,0.0,0.0,0.00402853936646875,0.00934034572389471,0.03847288518093709,0.03444434581446834,0.04710431155788215,0.0,0.40796898623895034,0.3608646746810682,0.0,0.0,0.0,0.0,0.0511328509243509,0.00934034572389471,0.013368885090363459,0.44644187141988745,0.047813230904831805,not_applicable_to_updated_policy,1,0,61860,180105,77936,74871,31802,0.4157075039560256,0.4080527612399918,417902,167564,435638951936,174556780544,2.320324255295522
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,0,pi0,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45087578,32176527,12911051,62876,25230,1382,707584,255969,246365,9604,171637,0,20173049808654.336,0,prefix_first,sampled,16,4,onpolicy,181241,1088418742.272,2048,5242880,1701833156577.2786,1357785,8085407744,3032061441200.128,2063872,14957756416,4675340773963.776,2755868,23723153408,4806920030095.362,2992854,24485564416,3485492874829.823,2173952,18014593024,2470313113245.6973,1564672,12388814848,5712,47202963,95362,18432681,6886881,25319562,13456,412160,805,57.88199520111084,9997,73,50849843,104856,12911051,25230,32974162,68320,0,0,7427,24,0,0,8380,26,953,2,279504,568,707584,1382,3350644,6572,3071140,6004,3970115,9332,0,0,33872184,71646,29902069,62314,0,0,0,0,0,0,0,0,4257046,707584,994515,37231208,4066608,True,1.0,0.38754587247401034,0.15550542556539568,0.543051298039406,0.008522400774597276,0.6124541275259896,0.15550542556539568,0.3971528804643633,8.945350736157681e-05,0.0,0.00010093178829810336,1.1478280936526552e-05,0.0033664485150922533,0.008522400774597276,0.04035638315874824,0.036989934643655985,0.04781751869917955,0.0,0.40796898623895034,0.3601514675397708,0.0,0.0,0.0,0.0,0.05127342072163338,0.008522400774597276,0.011978302797051105,0.4484263011859967,0.04897971572164362,matched,9604,4351,61076,171637,73902,73496,31301,0.4282060394903197,0.4235474006116208,360510,149268,377940398080,156517933056,2.1004212378449867
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,1,pi1,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45243034,32176527,13066507,62876,25556,1417,725504,255969,255969,0,180249,0,20172984190330.875,0,prefix_first,sampled,16,4,onpolicy,180249,1204810678.272,2560,5242880,1742474673047.5535,1346042,8420474880,3054438216435.7124,2050154,15314788352,4700864426092.539,2756160,24864417792,4777635166953.473,3026070,24825780224,3471107898640.3843,2197457,18238597120,2425258998482.9424,1688064,12469925888,5712,47202963,95362,18432681,7178361,25611042,14032,362496,708,57.73461151123047,9997,120,50849843,104856,13066507,25556,32812033,68006,0,0,0,0,0,0,0,0,0,0,331219,656,725504,1417,3185648,6237,2854429,5581,3914580,9221,0,0,33872184,71646,29957604,62425,0,0,0,0,0,0,0,0,4245799,725504,1056723,37057832,3911152,True,1.0,0.38754587247401034,0.1573777945488885,0.5449236670228988,0.008738235815922098,0.6124541275259896,0.1573777945488885,0.3952001394255825,0.0,0.0,0.0,0.0,0.0039893229102994626,0.008738235815922098,0.03836911092222869,0.03437978801192922,0.04714863482529707,0.0,0.40796898623895034,0.36082035141365326,0.0,0.0,0.0,0.0,0.05113795773559653,0.008738235815922098,0.01272755872622156,0.44633809716117906,0.047107346738150785,not_applicable_to_updated_policy,0,0,61757,180249,77928,73769,31280,0.4092616325194592,0.4013961605584642,379171,153688,395856828416,160372330496,2.103595581667582
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,2,pi2,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45090275,32176527,12913748,62876,25236,1763,902656,255969,246236,9733,170525,0,20173059621119.996,0,prefix_first,sampled,16,4,onpolicy,180258,1204810678.272,2560,5242880,1643709009002.4958,1322608,8033769472,2948530816153.6016,2012892,14933467136,4577931891523.583,2710560,23638720512,4828409658497.02,3016424,24474720256,3589512222939.1353,2181632,18019000320,2583761212325.8896,1667072,12396191744,5712,47202963,95362,18432681,7051241,25483922,13775,492032,961,57.28285193443298,9997,77,50849843,104856,12913748,25236,32776063,67937,0,0,8174,31,0,0,9926,37,1752,6,329444,658,902656,1763,3151329,6174,2821885,5516,3919758,9231,0,0,33872184,71646,29952426,62415,0,0,0,0,0,0,0,0,4257376,902656,1240274,37033439,4063911,True,1.0,0.38754587247401034,0.1555379092208897,0.5430837816949,0.010871919367304628,0.6124541275259896,0.1555379092208897,0.39476690357533395,9.845064887215953e-05,0.0,0.00011955237835882745,2.110172948666791e-05,0.003967944160391451,0.010871919367304628,0.03795576032048613,0.03398781616009468,0.047211000553197734,0.0,0.40796898623895034,0.3607579856857526,0.0,0.0,0.0,0.0,0.05127739536246135,0.010871919367304628,0.01493831417656824,0.4460442989377953,0.048947232066149586,not_applicable_to_updated_policy,9733,4721,62061,170525,73144,74335,31694,0.43591848702536284,0.4333096357869408,427237,173726,447877197824,182160304128,2.5054214924497873
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,3,pi3,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45202070,32176527,13025543,62876,25476,1516,776168,255969,255968,1,180082,0,20173031727489.02,0,prefix_first,sampled,16,4,onpolicy,180083,1204810678.272,2560,5242880,1647111758002.1755,1331326,8420474880,2966682760994.816,2022506,15314788352,4686409526163.453,2734406,24864417792,4794771341531.137,3029768,24825780224,3542047447810.048,2208209,18238597120,2534804082309.12,1696768,12469925888,5712,47202963,95362,18432681,7083134,25515815,13846,442344,864,54.17731165885925,9997,121,50849843,104856,13025543,25476,32802909,67988,0,0,0,0,0,0,0,0,0,0,323512,640,776168,1516,3175948,6218,2852436,5578,3921711,9236,0,0,33872184,71646,29950473,62410,0,0,0,0,0,0,0,0,4245223,776168,1099680,37048132,3952116,True,1.0,0.38754587247401034,0.15688440913411003,0.5444302816081205,0.009348451582310536,0.6124541275259896,0.15688440913411003,0.39509024662887227,0.0,0.0,0.0,0.0,0.0038964969804171855,0.009348451582310536,0.03825228057061871,0.03435578359020152,0.04723452320027962,0.0,0.40796898623895034,0.36073446303867074,0.0,0.0,0.0,0.0,0.05113102018069681,0.009348451582310536,0.013244948562727722,0.4462212668095691,0.047600732152929245,not_applicable_to_updated_policy,1,0,61875,180082,77900,74511,31752,0.41376150864606126,0.407599486521181,407099,164913,424640905216,171909396480,2.2606312679779212
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,0,pi0,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45050826,32176527,12874299,62876,25169,1460,747520,255969,255902,67,180701,0,20173018977513.477,0,prefix_first,sampled,16,0,onpolicy,180768,1204810678.272,2560,5242880,1813719826690.0488,1353788,8420474880,3153349918015.4897,2025721,15311816704,4735053189249.023,2704808,24840493056,4801493009424.387,2965389,24820822016,3385218852429.8247,2166737,18236000256,2282979371026.4316,1655296,12468850688,5712,47202963,95362,18432681,7120180,25552861,13915,358400,700,59.828604221343994,9997,97,50849843,104856,12874299,25169,32976047,68327,0,0,0,0,0,0,0,0,0,0,347306,698,747520,1460,3355840,6581,3008534,5883,3904671,9202,0,0,33872184,71646,29967513,62444,0,0,0,0,0,0,0,0,4251977,747520,1094826,37228024,4103360,True,1.0,0.38754587247401034,0.15506277102082144,0.5426086434948318,0.009003404580978308,0.6124541275259896,0.15506277102082144,0.3971755840945473,0.0,0.0,0.0,0.0,0.004183080628479843,0.009003404580978308,0.04041896568523952,0.036235885056759676,0.047029287201162714,0.0,0.40796898623895034,0.3609396990377876,0.0,0.0,0.0,0.0,0.05121236782964256,0.009003404580978308,0.013186485209458152,0.44838795192418984,0.04942237026621783,matched,67,61,61489,180701,78190,72959,31060,0.4037553749010797,0.3972374984013301,352624,144412,369639364608,151391383552,1.9514225156473954
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,1,pi1,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45382082,32176527,13205555,62876,25822,1223,626176,255969,255666,303,179932,0,20172991771248.637,0,prefix_first,sampled,16,0,onpolicy,180235,1204810678.272,2560,5242880,1755081605756.9275,1380553,8408094720,3126852560842.7505,2105518,15304609792,4743556722284.541,2826760,24811278336,4766344602720.256,3081955,24809740288,3408672118867.969,2192337,18220433408,2371279350097.92,1615872,12458625024,5712,47202963,95362,18432681,7149383,25582064,13974,357376,698,58.45375347137451,9997,108,50849843,104856,13205555,25822,32770153,67922,0,0,0,0,0,0,0,0,0,0,283731,569,626176,1223,3145928,6165,2862197,5596,3964228,9320,0,0,33872184,71646,29907956,62326,0,0,0,0,0,0,0,0,4247959,626176,909907,37018112,3772104,True,1.0,0.38754587247401034,0.1590525395726683,0.5465984120466787,0.007541893015435939,0.6124541275259896,0.1590525395726683,0.3946957213714149,0.0,0.0,0.0,0.0,0.003417360050788683,0.007541893015435939,0.03789070869893505,0.034473348648146364,0.047746613515681824,0.0,0.40796898623895034,0.3602223727232685,0.0,0.0,0.0,0.0,0.05116397356647051,0.007541893015435939,0.010959253066224622,0.4458596949378854,0.04543260171437099,not_applicable_to_updated_policy,303,178,61966,179932,77676,72221,30739,0.4013794099993331,0.39573355991554665,331899,136950,347917680640,143592675328,1.8445801747326769
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,2,pi2,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,45477826,32176527,13301299,62876,26005,1092,559104,255969,255516,453,179730,0,20172964494446.594,0,prefix_first,sampled,16,0,onpolicy,180183,1204810678.272,2560,5242880,1818562054725.633,1405380,8417163264,3200942219247.6147,2136629,15308412928,4777991442765.829,2857350,24781514752,4750838296657.919,3097827,24789399552,3338483767482.3667,2180049,18202587136,2284941902888.959,1621504,12454074368,5712,47202963,95362,18432681,7219547,25652228,14110,313856,613,59.0235960483551,9997,104,50849843,104856,13301299,26005,32741525,67866,0,0,0,0,0,0,0,0,0,0,283219,572,559104,1092,3117256,6113,2834037,5541,3964696,9321,0,0,33872184,71646,29907488,62325,0,0,0,0,0,0,0,0,4247915,559104,842323,36989440,3676360,True,1.0,0.38754587247401034,0.1602057153648895,0.5477515878388999,0.006734053289334461,0.6124541275259896,0.1602057153648895,0.39435091525740557,0.0,0.0,0.0,0.0,0.00341119333532226,0.006734053289334461,0.037545372632815335,0.03413417929749307,0.04775225027903785,0.0,0.40796898623895034,0.3602167359599125,0.0,0.0,0.0,0.0,0.051163443614360114,0.006734053289334461,0.01014524662465672,0.44551435887176566,0.04427942592214979,not_applicable_to_updated_policy,453,268,62043,179730,77523,71548,30413,0.39808601791576254,0.3923093791519936,313917,129189,329087959040,135459553280,1.7466032381906194
